place_id,name,address,primary_type,primary_type_display,all_types,latitude,longitude,business_status,rating,user_rating_count,price_level,accepts_credit_cards,accepts_debit_cards,accepts_cash_only,accepts_nfc,search_location,search_category,search_query,collected_at
ChIJo6INpCApil8RkHMcp1sPug0,COFFEE CANTUS,日本、〒980-0011 宮城県仙台市青葉区上杉３丁目３−９,coffee_shop,コーヒーショップ・喫茶店,coffee_shop|cafe|food_store|food|store|point_of_interest|establishment,38.2698781,140.87488919999998,OPERATIONAL,4.6,38,,,,False,,Sendai_Station,cafe,カフェ,2026-03-16T17:52:58.364115
ChIJkdPzgz0pil8Rwkd-DQeehdY,HEY,日本、〒980-0812 宮城県仙台市青葉区片平１丁目１−１１ 1F,cafeteria,カフェテリア,cafeteria|bistro|cafe|restaurant|food|point_of_interest|establishment,38.2579393,140.8686199,OPERATIONAL,4.1,352,PRICE_LEVEL_MODERATE,,,False,,Sendai_Station,cafe,カフェ,2026-03-16T17:52:58.364124
ChIJdZOlYHApil8RmLENiPJ1b-k,ベイクルーズストア 仙台 BOUL'ANGE,日本、〒980-8477 宮城県仙台市青葉区中央１丁目１−１ エスパル仙台Ⅱ,bakery,ベーカリー,bakery|cafe|food_store|store|food|point_of_interest|establishment,38.2614076,140.8820758,OPERATIONAL,4.3,172,,True,True,False,False,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108248
ChIJUZI2HtIpil8RxUJm5gAenQY,ジラフルポ（Girafe Repos） 仙台中央店,日本、〒980-0021 宮城県仙台市青葉区中央１丁目７−１８,bakery,ベーカリー,bakery|food_store|store|food|point_of_interest|establishment,38.2620164,140.8789735,OPERATIONAL,4.4,45,,,,False,True,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108288
ChIJqbcaBC4pil8RMhE03gv9h0s,OTTOぱんカフェ,日本、〒981-0933 宮城県仙台市青葉区柏木２丁目６−２６,bakery,ベーカリー,bakery|cafe|food_store|store|food|point_of_interest|establishment,38.273858499999996,140.8523345,OPERATIONAL,4.7,36,,True,,False,,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108299
ChIJfzEPJn8pil8RoU64gQ1qJYM,LOCAL BAKERY,日本、〒983-0852 宮城県仙台市宮城野区榴岡３丁目１−２５,bakery,ベーカリー,bakery|food_store|store|food|point_of_interest|establishment,38.26028360000001,140.88765229999998,OPERATIONAL,4,31,,True,False,False,False,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108308
ChIJVUoVGRgoil8RvEGP0F7Ksjc,メゾンカイザー 仙台PARCO2店,日本、〒980-8450 宮城県仙台市青葉区中央３丁目７−５ 仙台パルコ２ ２階,bakery,ベーカリー,bakery|cafe|food_store|store|food|point_of_interest|establishment,38.2591185,140.8798383,OPERATIONAL,4.1,158,PRICE_LEVEL_MODERATE,True,,False,True,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108318
ChIJb8bfNtcpil8Rdc-K3X1rX0U,あさひるぱん,日本、〒983-0852 宮城県仙台市宮城野区榴岡３丁目１−２５,bakery,ベーカリー,bakery|food_store|store|food|point_of_interest|establishment,38.2603134,140.8875477,OPERATIONAL,4.1,54,,True,,False,,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108325
ChIJ7aOrHgApil8RnzlIkurxwes,THE CITY BAKERY 仙台読売⻘葉テラス,日本、〒980-0021 宮城県仙台市青葉区中央２丁目７ ⻘葉区中央2丁⽬7番18号 読売⻘葉テラス１F,cafe,カフェ・喫茶,cafe|food|point_of_interest|establishment,38.2620661,140.8757085,OPERATIONAL,3.7,127,,True,,False,True,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108332
ChIJAQR65z0oil8RZN7SqZYaEz8,ベルベット 仙台一番町店,日本、〒980-0811 宮城県仙台市青葉区一番町２丁目７−３,bakery,ベーカリー,bakery|food_store|store|food|point_of_interest|establishment,38.2582419,140.8726068,OPERATIONAL,4.2,402,PRICE_LEVEL_MODERATE,,,True,,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108339
ChIJqy8UU2Mpil8RcHdQ2kppQpc,ベーカリー＆カフェ BABEL858,日本、〒980-0814 宮城県仙台市青葉区霊屋下１０−２７ ロジェあいはら,bakery,ベーカリー,bakery|dessert_restaurant|cafe|food_store|store|restaurant|food|point_of_interest|establishment,38.253112,140.8678812,OPERATIONAL,4,278,,,True,False,True,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108346
ChIJgWGNb8Upil8Rzcg4a41U3mA,パンセ 仙台駅店,日本、〒980-0021 宮城県仙台市青葉区中央１丁目１−１,bakery,ベーカリー,bakery|food_store|store|food|point_of_interest|establishment,38.2601163,140.88185769999998,OPERATIONAL,4.2,250,PRICE_LEVEL_MODERATE,True,,False,,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108353
ChIJO1IXE30pil8Rz51_MpJsbXU,THE MOST BAKERY ＆ COFFEE 東口店,日本、〒983-0852 宮城県仙台市宮城野区榴岡４丁目１２−１ Bkテラス 1F,bakery,ベーカリー,bakery|cafe|food_store|meal_takeaway|store|restaurant|food|point_of_interest|establishment,38.2590456,140.8892218,OPERATIONAL,3.8,205,PRICE_LEVEL_MODERATE,True,True,False,,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108360
ChIJl-j_SnQpil8RHv6dPqMqNe8,UP!BAKER 定禅寺本店,日本、〒980-0822 宮城県仙台市青葉区立町２６−１０ シエロ立町ビル 1階,bakery,ベーカリー,bakery|cafe|food_store|store|food|point_of_interest|establishment,38.264533,140.8650652,OPERATIONAL,4.1,277,PRICE_LEVEL_MODERATE,True,False,False,True,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108367
ChIJvedBNiYoil8RKqjBPOFEnws,カスクルート,日本、〒980-0014 宮城県仙台市青葉区本町１丁目１４−３０ ラポール 錦町 1F,bakery,ベーカリー,bakery|food_store|store|food|point_of_interest|establishment,38.2673644,140.877887,OPERATIONAL,4.3,79,PRICE_LEVEL_MODERATE,,,True,,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108374
ChIJtSufFIkpil8RY3EqMOGwr40,pommir 菓房ポミエ,日本、〒983-0852 宮城県仙台市宮城野区榴岡５丁目１０−２０−２,bakery,ベーカリー,bakery|food_store|store|food|point_of_interest|establishment,38.258073499999995,140.895154,OPERATIONAL,4.5,45,,,,,,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108381
ChIJA7NhobMpil8RYrOrQ8HRI00,マルモ,日本、〒980-0021 宮城県仙台市青葉区中央４丁目３−２８ 仙台朝市ビル 1F 奥の方,bakery,ベーカリー,bakery|food_store|store|food|point_of_interest|establishment,38.2584723,140.87865349999998,OPERATIONAL,4.4,127,,,,,,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108388
ChIJOYLlVgApil8Rcisi2LAEFOQ,ふわこっぺ仙台東口店,日本、〒983-0852 宮城県仙台市宮城野区榴岡４丁目６−１８,bakery,ベーカリー,bakery|food_store|store|food|point_of_interest|establishment,38.2574073,140.88639179999998,OPERATIONAL,4.4,10,,,,False,,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108399
ChIJsxmwNlwpil8RA4eD8RGC5_U,MonaMona 仙台駅店,日本、〒980-0021 宮城県仙台市青葉区中央１丁目１−１ 仙台駅 1F tekute仙台１ １,bakery,ベーカリー,bakery|food_store|store|food|point_of_interest|establishment,38.2613497,140.8820103,OPERATIONAL,4,62,,,,False,True,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108406
ChIJ0djqi2Mpil8R45CDJz_UojM,ジーノ,日本、〒980-0011 宮城県仙台市青葉区上杉１丁目８−３７ アサヒマンション 1F,bakery,ベーカリー,bakery|food_store|store|food|point_of_interest|establishment,38.270586,140.8724926,OPERATIONAL,3.9,23,,,,,,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108415
ChIJT_TO210pil8RaD-zKnmwvC4,ドゥーマルの木,日本、〒984-0053 宮城県仙台市若林区連坊小路１３２ 1F,bakery,ベーカリー,bakery|food_store|store|food|point_of_interest|establishment,38.252085199999996,140.88527,OPERATIONAL,4.4,42,,,,False,True,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108422
ChIJERYS73Ypil8RCDQkakM9eFg,土樋パン製作所,日本、〒980-0812 宮城県仙台市青葉区片平２丁目１−３ ホーイ記念館 １F 東北学院大学,bakery,ベーカリー,bakery|food_store|store|food|point_of_interest|establishment,38.2502754,140.8769582,OPERATIONAL,4,45,,,,False,,Sendai_Station,bakery,パン屋,2026-03-16T17:52:59.108429
ChIJ1c-4LiIoil8R2Lw-OHjbeSo,丸善 仙台アエル店,"日本、〒980-0021 宮城県仙台市青葉区中央１丁目３−１ Aer, 1 階",book_store,書店,book_store|store|point_of_interest|establishment,38.262640999999995,140.881398,OPERATIONAL,4.1,1874,,True,True,False,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002561
ChIJq2g8ihcoil8Ry52PQcINqeE,喜久屋書店 仙台店,日本、〒980-0021 宮城県仙台市青葉区中央４丁目１−１ イービーンズ 6F,book_store,書店,book_store|store|point_of_interest|establishment,38.258632999999996,140.87973,OPERATIONAL,4.3,135,,True,True,False,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002601
ChIJdzFTSBgoil8RDlsgMWxmz3I,くまざわ書店 仙台エスパル店,日本、〒980-0021 宮城県仙台市青葉区中央１丁目１−１ エスパル本館 ３F,book_store,書店,book_store|store|point_of_interest|establishment,38.259424599999996,140.8818985,OPERATIONAL,3.9,174,,True,,False,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002610
ChIJEXh2LSUoil8RGVzzP9Pl3TI,あゆみBOOKS 仙台一番町店,日本、〒980-0811 宮城県仙台市青葉区一番町４丁目５−１３ サンシャインビル 1Ｆ,book_store,書店,book_store|store|point_of_interest|establishment,38.2640253,140.87117329999998,OPERATIONAL,3.8,825,,True,True,False,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002619
ChIJpSdbBRgoil8RoJkKMaq1MDE,TSUTAYA 仙台駅前店,日本、〒980-0021 宮城県仙台市青葉区中央３丁目７−１,book_store,書店,book_store|movie_rental|store|service|point_of_interest|establishment,38.25935,140.87968999999998,OPERATIONAL,3.6,633,,True,True,False,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002628
ChIJK6zX_SIoil8REnVATpE7dto,ハピナ名掛丁商店街,日本、〒980-0021 宮城県仙台市青葉区中央２丁目１,shopping_mall,ショッピング モール,shopping_mall|point_of_interest|establishment,38.2620431,140.8799494,OPERATIONAL,3.9,438,,True,True,,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002636
ChIJ2xDbQiUoil8RxZgy7mAnSAs,ヤマト屋書店 TSUTAYA 仙台三越店,日本、〒980-0811 宮城県仙台市青葉区一番町４丁目８−１５ 仙台三越定禅寺通り館地下２階,book_store,書店,book_store|store|point_of_interest|establishment,38.2656213,140.8709579,OPERATIONAL,3.8,609,,True,True,False,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002647
ChIJT-xvpyIoil8Rvjj2Q2aylHU,メロンブックス 仙台店,日本、〒980-0021 宮城県仙台市青葉区中央３丁目８−５ 2F,book_store,書店,book_store|store|point_of_interest|establishment,38.2589079,140.878796,OPERATIONAL,4.1,365,,True,,False,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002655
ChIJOUpmGTopil8RW7KOLTsFc4M,サンモール一番町,日本、〒980-0811 宮城県仙台市青葉区一番町３丁目２−１４,shopping_mall,ショッピング モール,shopping_mall|point_of_interest|establishment,38.2587499,140.8726064,OPERATIONAL,4.1,117,,True,True,,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002664
ChIJIQAgjxgoil8RBJc18WdtGno,BOOK COMPASS 仙台北口,日本、〒980-0021 宮城県仙台市青葉区中央１丁目１−１ JR仙台駅 ２Ｆ 改札外,book_store,書店,book_store|store|point_of_interest|establishment,38.2611358,140.8821252,OPERATIONAL,3.9,42,,True,True,False,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002672
ChIJPeLqKLyHiV8R4riqpuwzd_A,TSUTAYA ヤマト屋書店 東仙台店,日本、〒983-0833 宮城県仙台市宮城野区東仙台４丁目１４−１,book_store,書店,book_store|movie_rental|toy_store|store|service|point_of_interest|establishment,38.2761029,140.90848929999999,OPERATIONAL,3.7,1507,,True,True,False,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002680
ChIJtYcULCIoil8RUz3VPHanxm8,丸善ジュンク堂書店 仙台外商部,日本、〒980-0021 宮城県仙台市青葉区中央１丁目３−１ AER1階,corporate_office,企業のオフィス,corporate_office|book_store|store|point_of_interest|establishment,38.262682999999996,140.881269,OPERATIONAL,4.1,19,,,,,,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002688
ChIJrRkSdxgoil8RoDDU1RPqO4k,仙台ロフト,日本、〒980-0021 宮城県仙台市青葉区中央１丁目１０−１０,general_store,雑貨店,general_store|cosmetics_store|home_goods_store|food_store|food|store|point_of_interest|establishment,38.2601596,140.88051049999999,OPERATIONAL,3.9,2563,PRICE_LEVEL_MODERATE,True,False,False,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002697
ChIJLWm6OMmGiV8RoMmFAlQzrgw,大黒屋書店 仙台泉店,日本、〒981-3117 宮城県仙台市泉区市名坂黒木川原４６−１,book_store,書店,book_store|store|point_of_interest|establishment,38.3165828,140.8982921,OPERATIONAL,3.3,219,,True,,False,,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002706
ChIJOcUcSBgoil8RBB2460t5LYI,エスパル仙台 本館,日本、〒980-0021 宮城県仙台市青葉区中央１丁目１−１,shopping_mall,ショッピング モール,shopping_mall|point_of_interest|establishment,38.2592214,140.88203439999998,OPERATIONAL,3.9,3754,,True,True,,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002715
ChIJ5XdiPCIoil8RwjwJIAKBL68,タワーレコード 仙台パルコ店,日本、〒980-0021 宮城県仙台市青葉区中央１丁目２−３ 仙台パルコ 1 8F,store,店舗,movie_rental|electronics_store|book_store|store|service|point_of_interest|establishment,38.261924799999996,140.8812771,OPERATIONAL,3.9,877,,True,True,False,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002724
ChIJq6pqrD0oil8RgxTrPX4_Ye4,ファミリーマート 一番町駅前店,日本、〒980-0811 宮城県仙台市青葉区一番町２丁目４−１ 青葉通パークビルディング １Ｆ,convenience_store,コンビニエンスストア,convenience_store|food_store|food|store|point_of_interest|establishment,38.259517599999995,140.8733979,OPERATIONAL,3.3,20,,True,True,False,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002731
ChIJiacAdxgoil8ROWk01yncPYE,ヴィレッジヴァンガード 仙台ロフト店,日本、〒980-0021 宮城県仙台市青葉区中央１丁目１０−１０ 仙台ロフト 7F,general_store,雑貨店,general_store|food_store|book_store|food|store|point_of_interest|establishment,38.2601495,140.8804523,OPERATIONAL,3.6,55,,True,True,False,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002739
ChIJl4TlLJSHiV8RawoM2F4a0hs,未来屋書店 仙台幸町店,日本、〒983-0836 宮城県仙台市宮城野区幸町５丁目１０−１ イオン仙台幸町店 2F,book_store,書店,book_store|store|point_of_interest|establishment,38.273212799999996,140.9026298,OPERATIONAL,3.4,69,,True,True,False,True,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002749
ChIJHbFSZMspil8RVhTZXtZ1riY,阿武隈書房 仙台店,日本、〒980-0014 宮城県仙台市青葉区本町１丁目９−２ 1F,book_store,書店,home_goods_store|book_store|store|point_of_interest|establishment,38.264791599999995,140.877401,OPERATIONAL,4.4,54,,,,False,,Sendai_Station,book_store,本屋,2026-03-16T17:53:00.002757
ChIJG13foiQpil8RxI5vGdo1PO8,flow【フロー】,日本、〒983-0852 宮城県仙台市宮城野区榴岡２丁目２−２３ １F,hair_salon,美容院,hair_salon|hair_care|service|point_of_interest|establishment,38.2615917,140.8842151,OPERATIONAL,4.8,349,,True,True,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922356
ChIJsRoKl-wpil8RTpkHpixhBbI,Lanisis Hair,日本、〒983-0852 宮城県仙台市宮城野区榴岡２丁目３−２８ カラーズガーデン仙台東口 102,hair_salon,美容院,hair_salon|hair_care|service|point_of_interest|establishment,38.2617019,140.8856056,OPERATIONAL,4.9,2628,,True,False,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922397
ChIJ7aPEYjsoil8R9lOhluJrUg4,SUGAR sendai hair & nail【シュガーセンダイ】,日本、〒980-0811 宮城県仙台市青葉区一番町３丁目１１−７ 3F,hair_salon,美容院,hair_salon|nail_salon|beauty_salon|hair_care|service|point_of_interest|establishment,38.2615578,140.8718659,OPERATIONAL,4.9,1330,,True,True,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922409
ChIJz0obIdUpil8RibpEwqNMDEM,ロサ5ヘアー/Rosa..5Hair/仙台エクステ,日本、〒980-0021 宮城県仙台市青葉区中央２丁目１１−１１ おおともビル 4階 Rosa..5Hair,hair_salon,美容院,hair_salon|hair_care|service|point_of_interest|establishment,38.2623929,140.8770157,OPERATIONAL,5,742,,True,,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922417
ChIJYxA0PSYpil8RpzwdTtkZKVs,SUGAR beauty shop,日本、〒983-0864 宮城県仙台市宮城野区名掛丁201−４ ソレイユ・エスト名掛丁 1F,hair_salon,美容院,hair_salon|hair_care|service|point_of_interest|establishment,38.262389,140.8829934,OPERATIONAL,4.9,219,,True,True,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922427
ChIJ1wCfPEEpil8R4_eZqvupBLY,TERRACE hair SENDAI,日本、〒980-0803 宮城県仙台市青葉区国分町１丁目７−１３ フィルパーク広瀬通り7階,hair_salon,美容院,hair_salon|beautician|hair_care|service|point_of_interest|establishment,38.2616827,140.8690988,OPERATIONAL,4.9,170,,True,,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922436
ChIJ77GbMyMoil8RgutxD2QB7KY,The Labo ungu（ザ ラボ アングゥ）,日本、〒980-0021 宮城県仙台市青葉区中央１丁目７−１１ トモエヤビル 4F,hair_salon,美容院,hair_salon|nail_salon|beauty_salon|hair_care|service|store|point_of_interest|establishment,38.262124899999996,140.8793384,OPERATIONAL,4.8,288,,True,True,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922445
ChIJvV0iqyMoil8RrqqLz-InRyI,hair dressing flora,日本、〒980-0021 宮城県仙台市青葉区中央１丁目７−１８ 4階,hair_salon,美容院,hair_salon|hair_care|service|point_of_interest|establishment,38.262049,140.878933,OPERATIONAL,4.9,43,,True,,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922453
ChIJSWcIfiwpil8Rl6KI3jz9vzw,mau 【マウ】,日本、〒983-0852 宮城県仙台市宮城野区榴岡４丁目１２−１ Bkテラス 3F,hair_salon,美容院,hair_salon|massage|hair_care|spa|service|store|point_of_interest|establishment,38.259034899999996,140.8892268,OPERATIONAL,5,207,,True,True,False,True,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922462
ChIJn4x5tzqIiV8RFIrXRYTVkVo,prestige Sofa,日本、〒980-0021 宮城県仙台市青葉区中央２丁目７−２８ メルビル ２F 西側,hair_salon,美容院,hair_salon|hair_care|service|store|point_of_interest|establishment,38.2622162,140.8765799,OPERATIONAL,4.9,246,,True,True,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922471
ChIJ4wwIZiEoil8RJVj-mmrxU44,Hair&Nail/Eye Sofa SENDAI【ソファー仙台】,日本、〒980-0021 宮城県仙台市青葉区中央２丁目７−２８ メルビル 2F 東側,hair_salon,美容院,hair_salon|hair_care|service|point_of_interest|establishment,38.2622351,140.8767972,OPERATIONAL,4.8,351,,True,True,False,True,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922479
ChIJ___4GSMoil8Rmmy33Jmfd7o,hair l'atelier KoMoNo,日本、〒980-0021 宮城県仙台市青葉区中央２丁目６−１４ 光翠ビル 2F,hair_salon,美容院,hair_salon|hair_care|service|point_of_interest|establishment,38.2618722,140.87726419999998,OPERATIONAL,4.9,51,,True,,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922488
ChIJI_Q5MCMoil8Rlsc5rAI5stg,Sugar.mee,日本、〒980-0021 宮城県仙台市青葉区中央２丁目５−１０,hair_salon,美容院,hair_salon|beauty_salon|hair_care|service|point_of_interest|establishment,38.2614942,140.8761527,OPERATIONAL,4.8,223,,True,,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922497
ChIJjSScDVMpil8R9n0V-Rwxotw,Regarita,日本、〒980-0022 宮城県仙台市青葉区五橋１丁目１−４５ 五橋パークホームズ仙台中央 1F,hair_salon,美容院,hair_salon|hair_care|service|point_of_interest|establishment,38.2552732,140.8799469,OPERATIONAL,4.9,96,,True,True,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922506
ChIJfd9l6C8oil8Rg8eUlpYqseg,Ｄ,日本、〒980-0803 宮城県仙台市青葉区国分町３丁目３−２９ 4F,hair_salon,美容院,hair_salon|hair_care|service|point_of_interest|establishment,38.2660337,140.8684966,OPERATIONAL,4.9,247,,True,,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922514
ChIJv_AORCIoil8R99-6HJ4wcWY,アンジェリーナ Anjeriina,日本、〒980-0021 宮城県仙台市青葉区中央１丁目８−４０ 新仙台駅前ビル 6F 井門,hair_salon,美容院,hair_salon|beauty_salon|hair_care|service|point_of_interest|establishment,38.261857899999995,140.8806424,OPERATIONAL,4.8,56,,True,,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922523
ChIJ1b6I5IUpil8RYqrYfBWPdrg,Nizi hair｜仙台東口・美容室・髪質改善,日本、〒983-0852 宮城県仙台市宮城野区榴岡４丁目４−９ オーケービル 2F,hair_salon,美容院,hair_salon|hair_care|service|point_of_interest|establishment,38.2586422,140.8877098,OPERATIONAL,4.9,92,,True,True,False,False,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922532
ChIJoSbdqTsoil8RsdlG-d_V64M,美容室 Bulansis Hair 仙台店 エクステ,日本、〒980-0803 宮城県仙台市青葉区国分町２丁目２−５ 2F,hair_salon,美容院,hair_salon|hair_care|service|point_of_interest|establishment,38.262362599999996,140.8693189,OPERATIONAL,4.9,2770,,True,,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922540
ChIJsR031xMoil8Rf_vS-pkmYL0,髪質改善＆トリートメント Sugar【シュガー】,日本、〒980-0022 宮城県仙台市青葉区五橋１丁目７−２３ ロイヤルパーク五橋 1F,hair_salon,美容院,hair_salon|hair_care|service|point_of_interest|establishment,38.253454999999995,140.8794188,OPERATIONAL,4.8,248,,True,True,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922549
ChIJ2y2YAy4oil8RZZD4KAYyZ2s,POSH(ポッシュ),日本、〒980-0811 宮城県仙台市青葉区一番町３丁目８−１ ラ・ベルヴィビル ３F,hair_salon,美容院,hair_salon|hair_care|service|point_of_interest|establishment,38.2612575,140.872753,OPERATIONAL,4.9,78,,True,,False,,Sendai_Station,hair_salon,美容院,2026-03-16T17:53:00.922557
ChIJD-y4LSIoil8Rt9xCAFqoUt0,フルールマルシェ アエル店,"日本、〒980-0021 宮城県仙台市青葉区中央１丁目３−１ Aer, アトリウム1Ｆ",florist,花屋,florist|store|point_of_interest|establishment,38.262682999999996,140.881269,OPERATIONAL,4.3,16,,True,True,False,True,Sendai_Station,florist,花屋,2026-03-16T17:53:01.638927
ChIJw80eHDsoil8R1LxI7cfUKhM,フラワーズベリー 国分町・一番町店,日本、〒980-0811 宮城県仙台市青葉区一番町４丁目３−２２ センタービル 1階,florist,花屋,florist|store|point_of_interest|establishment,38.263461199999995,140.8706432,OPERATIONAL,4.4,23,,False,,False,,Sendai_Station,florist,花屋,2026-03-16T17:53:01.638969
ChIJzeFPbskpil8RGVCK1qnxA1M,Hibiya-Kadan Style 仙台パルコ店,日本、〒980-0021 宮城県仙台市青葉区中央１丁目２−３ 仙台パルコ １階,florist,花屋,florist|gift_shop|service|store|point_of_interest|establishment,38.261942,140.88138899999998,OPERATIONAL,4.1,29,,True,True,False,True,Sendai_Station,florist,花屋,2026-03-16T17:53:01.638980
ChIJ7d9U9y8oil8RPiXgO4aSXj8,florico,日本、〒980-0811 宮城県仙台市青葉区一番町２丁目２−１３,florist,花屋,florist|store|point_of_interest|establishment,38.2585309,140.8744096,OPERATIONAL,4.3,11,,True,True,False,,Sendai_Station,florist,花屋,2026-03-16T17:53:01.638988
ChIJ0wRMnAQoil8R4MdNIlwJLsQ,hanamatsuri,日本、〒984-0051 宮城県仙台市若林区新寺４丁目９−１,florist,花屋,florist|service|store|point_of_interest|establishment,38.2551114,140.8943587,OPERATIONAL,4.5,64,,True,,False,,Sendai_Station,florist,花屋,2026-03-16T17:53:01.638997
ChIJpxpRjxgoil8RFngM7Xo1a2U,878HERVE,日本、〒980-0021 宮城県仙台市青葉区中央１丁目１−１ 仙台駅 西口１階（改札外,florist,花屋,florist|store|point_of_interest|establishment,38.259852599999995,140.8818387,OPERATIONAL,3.1,46,,,,False,True,Sendai_Station,florist,花屋,2026-03-16T17:53:01.639006
ChIJgXAb-xgoil8Rkx32nbve3-c,青山フラワーマーケットエスパル仙台店,日本、〒983-8477 宮城県仙台市青葉区中央１丁目１−１ エスパル仙台東館 ２Ｆ,florist,花屋,florist|gift_shop|store|point_of_interest|establishment,38.259648999999996,140.88342,OPERATIONAL,2.8,36,,True,True,False,True,Sendai_Station,florist,花屋,2026-03-16T17:53:01.639015
ChIJ6zG0tScoil8RR5rltp_pHgo,ハナサク,日本、〒980-0014 宮城県仙台市青葉区本町１丁目１３−２３ ハナサク本店ビル 内,florist,花屋,florist|store|point_of_interest|establishment,38.2675276,140.8786954,OPERATIONAL,4.5,15,,True,,False,,Sendai_Station,florist,花屋,2026-03-16T17:53:01.639023
ChIJCwPomB0oil8R1HyEbFnbJwY,Maison Florist Greendays,日本、〒983-0851 宮城県仙台市宮城野区榴ケ岡１３,florist,花屋,florist|store|point_of_interest|establishment,38.2594043,140.89426179999998,OPERATIONAL,4.8,8,,True,,False,,Sendai_Station,florist,花屋,2026-03-16T17:53:01.639033
ChIJBdS8IA4oil8R_-PFsuBC_GU,みどりやフローリスト,日本、〒984-0022 宮城県仙台市若林区五橋３丁目５−４０ 日下ビル,florist,花屋,florist|store|point_of_interest|establishment,38.2524375,140.88410389999999,OPERATIONAL,4.5,16,,True,,False,,Sendai_Station,florist,花屋,2026-03-16T17:53:01.639041
ChIJZwFhoBYoil8RwenAQqZSNDc,フナヤマ・フラワー・ファクトリー,日本、〒980-0023 宮城県仙台市青葉区北目町１−４０ アソルティ東二番丁,florist,花屋,florist|store|point_of_interest|establishment,38.2553203,140.87689590000002,OPERATIONAL,4.4,12,,,,,,Sendai_Station,florist,花屋,2026-03-16T17:53:01.639050
ChIJvf-K7Bcoil8R_-dxnvL9A-s,ワタベ生花店,日本、〒980-0021 宮城県仙台市青葉区中央４丁目３−２８,florist,花屋,florist|store|point_of_interest|establishment,38.2585441,140.8785885,OPERATIONAL,4.2,12,,,,False,,Sendai_Station,florist,花屋,2026-03-16T17:53:01.639059
